,label
221,Sunny
222,Sunny
223,Sunny
224,Sunny
225,Sunny
226,Sunny
227,Sunny
228,Sunny
229,Sunny
230,Sunny
231,Sunny
232,Sunny
233,Sunny
234,Sunny
235,Sunny
236,Sunny
237,Sunny
238,Sunny
239,Sunny
240,Sunny
241,Sunny
242,Sunny
243,Sunny
244,Sunny
245,Sunny
246,Sunny
247,Sunny
248,Sunny
249,Sunny
250,Sunny
251,Sunny
252,Sunny
253,Sunny
254,Sunny
255,Sunny
256,Sunny
257,Sunny
258,Sunny
259,Sunny
260,Sunny
261,Sunny
262,Sunny
263,Sunny
264,Sunny
265,Sunny
266,Sunny
267,Sunny
268,Sunny
269,Sunny
270,Sunny
271,Sunny
272,Sunny
273,Sunny
274,Sunny
275,Sunny
276,Sunny
277,Sunny
278,Sunny
279,Sunny
280,Sunny
281,Sunny
282,Sunny
283,Sunny
284,Sunny
285,Sunny
286,Sunny
287,Sunny
288,Sunny
289,Sunny
290,Sunny
291,Sunny
292,Sunny
293,Sunny
294,Sunny
295,Sunny
296,Sunny
297,Sunny
298,Sunny
299,Sunny
300,Sunny
301,Sunny
302,Sunny
303,Sunny
304,Sunny
305,Sunny
306,Sunny
307,Sunny
308,Sunny
309,Sunny
310,Sunny
311,Sunny
312,Sunny
313,Sunny
314,Sunny
315,Sunny
316,Sunny
317,Sunny
318,Sunny
319,Sunny
320,Sunny
321,Sunny
322,Sunny
323,Sunny
324,Sunny
325,Sunny
326,Sunny
327,Sunny
328,Sunny
329,Sunny
330,Sunny
331,Sunny
332,Sunny
333,Sunny
334,Sunny
335,Sunny
336,Sunny
337,Sunny
338,Sunny
339,Sunny
340,Sunny
341,Sunny
342,Sunny
343,Sunny
344,Sunny
345,Sunny
346,Sunny
347,Sunny
348,Sunny
349,Sunny
350,Sunny
351,Sunny
352,Sunny
353,Sunny
354,Sunny
355,Sunny
356,Sunny
357,Sunny
358,Sunny
359,Sunny
360,Sunny
361,Sunny
362,Sunny
363,Sunny
364,Sunny
365,Sunny
366,Sunny
367,Sunny
368,Sunny
369,Sunny
370,Sunny
371,Sunny
372,Sunny
373,Sunny
374,Sunny
375,Sunny
376,Sunny
377,Sunny
378,Sunny
379,Sunny
380,Sunny
381,Sunny
382,Sunny
383,Sunny
384,Sunny
385,Sunny
386,Sunny
387,Sunny
388,Sunny
389,Sunny
390,Sunny
391,Sunny
392,Sunny
393,Sunny
394,Sunny
395,Sunny
396,Sunny
397,Sunny
398,Sunny
399,Sunny
400,Sunny
401,Sunny
402,Sunny
403,Sunny
404,Sunny
405,Sunny
406,Sunny
407,Sunny
408,Sunny
409,Sunny
410,Sunny
411,Sunny
412,Sunny
413,Sunny
414,Sunny
415,Sunny
416,Sunny
417,Sunny
418,Sunny
419,Sunny
420,Sunny
421,Sunny
422,Sunny
423,Sunny
424,Sunny
425,Sunny
426,Sunny
427,Sunny
428,Sunny
429,Sunny
430,Sunny
431,Sunny
432,Sunny
433,Sunny
434,Sunny
435,Sunny
436,Sunny
437,Sunny
438,Sunny
439,Sunny
440,Sunny
441,Sunny
442,Sunny
443,Sunny
444,Sunny
445,Sunny
446,Sunny
447,Sunny
448,Sunny
449,Sunny
450,Sunny
451,Sunny
452,Sunny
453,Sunny
454,Sunny
455,Sunny
456,Sunny
457,Sunny
458,Sunny
459,Sunny
460,Sunny
461,Sunny
462,Sunny
463,Sunny
464,Sunny
465,Sunny
466,Sunny
467,Sunny
468,Sunny
469,Sunny
470,Sunny
471,Sunny
472,Sunny
473,Sunny
474,Sunny
475,Sunny
476,Sunny
477,Sunny
478,Sunny
479,Sunny
480,Sunny
481,Sunny
482,Sunny
483,Sunny
484,Sunny
485,Sunny
486,Sunny
487,Sunny
488,Sunny
489,Sunny
490,Sunny
491,Sunny
492,Sunny
493,Sunny
494,Sunny
495,Sunny
496,Sunny
497,Sunny
498,Sunny
499,Sunny
500,Sunny
501,Sunny
502,Sunny
503,Sunny
504,Sunny
505,Sunny
506,Sunny
507,Sunny
508,Sunny
509,Sunny
510,Sunny
511,Sunny
512,Sunny
513,Sunny
514,Sunny
515,Sunny
516,Sunny
517,Sunny
518,Sunny
519,Sunny
520,Sunny
521,Sunny
522,Sunny
523,Sunny
524,Sunny
525,Sunny
526,Sunny
527,Sunny
528,Sunny
529,Sunny
530,Sunny
531,Sunny
532,Sunny
533,Sunny
534,Sunny
535,Sunny
536,Sunny
537,Sunny
538,Sunny
539,Sunny
540,Sunny
541,Sunny
542,Sunny
543,Sunny
544,Sunny
545,Sunny
546,Sunny
547,Sunny
548,Sunny
549,Sunny
550,Sunny
551,Sunny
552,Sunny
553,Sunny
554,Sunny
555,Sunny
556,Sunny
557,Sunny
558,Sunny
559,Sunny
560,Sunny
561,Sunny
562,Sunny
563,Sunny
564,Sunny
565,Sunny
566,Sunny
567,Sunny
568,Sunny
569,Sunny
570,Sunny
571,Sunny
572,Sunny
573,Sunny
574,Sunny
575,Sunny
576,Sunny
577,Sunny
578,Sunny
579,Sunny
580,Sunny
581,Sunny
582,Sunny
583,Sunny
584,Sunny
585,Sunny
586,Sunny
587,Sunny
588,Sunny
589,Sunny
590,Sunny
591,Sunny
592,Sunny
593,Sunny
594,Sunny
595,Sunny
596,Sunny
597,Sunny
598,Sunny
599,Sunny
600,Sunny
601,Sunny
602,Sunny
603,Sunny
604,Sunny
605,Sunny
606,Sunny
607,Sunny
608,Sunny
609,Sunny
610,Sunny
611,Sunny
612,Sunny
613,Sunny
614,Sunny
615,Sunny
616,Sunny
617,Sunny
618,Sunny
619,Sunny
620,Sunny
621,Sunny
622,Sunny
623,Sunny
624,Sunny
625,Sunny
626,Sunny
627,Sunny
628,Sunny
629,Sunny
630,Sunny
631,Sunny
632,Sunny
633,Sunny
634,Sunny
635,Sunny
636,Sunny
637,Sunny
638,Sunny
639,Sunny
640,Sunny
641,Sunny
642,Sunny
643,Sunny
644,Sunny
645,Sunny
646,Sunny
647,Sunny
648,Sunny
649,Sunny
650,Sunny
651,Sunny
652,Sunny
653,Sunny
654,Sunny
655,Sunny
656,Sunny
657,Sunny
658,Sunny
659,Sunny
660,Sunny
661,Sunny
662,Sunny
663,Sunny
664,Sunny
665,Sunny
666,Sunny
667,Sunny
668,Sunny
669,Sunny
670,Sunny
671,Sunny
672,Sunny
673,Sunny
674,Sunny
675,Sunny
676,Sunny
677,Sunny
678,Sunny
679,Sunny
680,Sunny
681,Sunny
682,Sunny
683,Sunny
684,Sunny
685,Sunny
686,Sunny
687,Sunny
688,Sunny
689,Sunny
690,Sunny
691,Sunny
692,Sunny
693,Sunny
694,Sunny
695,Sunny
696,Sunny
697,Sunny
698,Sunny
699,Sunny
700,Sunny
701,Sunny
702,Sunny
703,Sunny
704,Sunny
705,Sunny
706,Sunny
707,Sunny
708,Sunny
709,Sunny
710,Sunny
711,Sunny
712,Sunny
713,Sunny
714,Sunny
715,Sunny
716,Sunny
717,Sunny
718,Sunny
719,Sunny
720,Sunny
721,Sunny
722,Sunny
723,Sunny
724,Sunny
725,Sunny
726,Sunny
727,Sunny
728,Sunny
729,Sunny
730,Sunny
731,Sunny
732,Sunny
733,Sunny
734,Sunny
735,Sunny
736,Sunny
737,Sunny
738,Sunny
739,Sunny
740,Sunny
741,Sunny
742,Sunny
743,Sunny
744,Sunny
745,Sunny
746,Sunny
747,Sunny
748,Sunny
749,Sunny
750,Sunny
751,Sunny
752,Sunny
753,Sunny
754,Sunny
755,Sunny
756,Sunny
757,Sunny
758,Sunny
759,Sunny
760,Sunny
761,Sunny
762,Sunny
763,Sunny
764,Sunny
765,Sunny
766,Sunny
767,Sunny
768,Sunny
769,Sunny
770,Sunny
771,Sunny
772,Sunny
773,Sunny
774,Sunny
775,Sunny
776,Sunny
777,Sunny
778,Sunny
779,Sunny
780,Sunny
781,Sunny
782,Sunny
783,Sunny
784,Sunny
785,Sunny
786,Sunny
787,Sunny
788,Sunny
789,Sunny
790,Sunny
791,Sunny
792,Sunny
793,Sunny
794,Sunny
795,Sunny
796,Sunny
797,Sunny
798,Sunny
799,Sunny
800,Sunny
801,Sunny
802,Sunny
803,Sunny
804,Sunny
805,Sunny
806,Sunny
807,Sunny
808,Sunny
809,Sunny
810,Sunny
811,Sunny
812,Sunny
813,Sunny
814,Sunny
815,Sunny
816,Sunny
817,Sunny
818,Sunny
819,Sunny
820,Sunny
821,Sunny
822,Sunny
823,Sunny
824,Sunny
825,Sunny
826,Sunny
827,Sunny
828,Sunny
829,Sunny
830,Sunny
831,Sunny
832,Sunny
833,Sunny
834,Sunny
835,Sunny
836,Sunny
837,Sunny
838,Sunny
839,Sunny
840,Sunny
841,Sunny
842,Sunny
843,Sunny
844,Sunny
845,Sunny
846,Sunny
847,Sunny
848,Sunny
849,Sunny
850,Sunny
851,Sunny
852,Sunny
853,Sunny
854,Sunny
855,Sunny
856,Sunny
857,Sunny
858,Sunny
859,Sunny
860,Sunny
861,Sunny
862,Sunny
863,Sunny
864,Sunny
865,Sunny
866,Sunny
867,Sunny
868,Sunny
869,Sunny
870,Sunny
871,Sunny
872,Sunny
873,Sunny
874,Sunny
875,Sunny
876,Sunny
877,Sunny
878,Sunny
879,Sunny
880,Sunny
881,Sunny
882,Sunny
883,Sunny
884,Sunny
885,Sunny
886,Sunny
887,Sunny
888,Sunny
889,Sunny
890,Sunny
891,Sunny
892,Sunny
893,Sunny
894,Sunny
895,Sunny
896,Sunny
897,Sunny
898,Sunny
899,Sunny
900,Sunny
901,Sunny
902,Sunny
903,Sunny
904,Sunny
905,Sunny
906,Sunny
907,Sunny
908,Sunny
909,Sunny
910,Sunny
911,Sunny
912,Sunny
913,Sunny
914,Sunny
915,Sunny
916,Sunny
917,Sunny
918,Sunny
919,Sunny
920,Sunny
921,Sunny
922,Sunny
923,Sunny
924,Sunny
925,Sunny
926,Sunny
927,Sunny
928,Sunny
929,Sunny
930,Sunny
931,Sunny
932,Sunny
933,Sunny
934,Sunny
935,Sunny
936,Sunny
937,Sunny
938,Sunny
939,Sunny
940,Sunny
941,Sunny
942,Sunny
943,Sunny
944,Sunny
945,Sunny
946,Sunny
947,Sunny
948,Sunny
949,Sunny
950,Sunny
951,Sunny
952,Sunny
953,Sunny
954,Sunny
955,Sunny
956,Sunny
957,Sunny
958,Sunny
959,Sunny
960,Sunny
961,Sunny
962,Sunny
963,Sunny
964,Sunny
965,Sunny
966,Sunny
967,Sunny
968,Sunny
969,Sunny
970,Sunny
971,Sunny
972,Sunny
973,Sunny
974,Sunny
975,Sunny
976,Sunny
977,Sunny
978,Sunny
979,Sunny
980,Sunny
981,Sunny
982,Sunny
983,Sunny
984,Sunny
985,Sunny
986,Sunny
987,Sunny
988,Sunny
989,Sunny
990,Sunny
991,Sunny
992,Sunny
993,Sunny
994,Sunny
995,Sunny
996,Sunny
997,Sunny
998,Sunny
999,Sunny
1000,Sunny
1001,Sunny
1002,Sunny
1003,Sunny
1004,Sunny
1005,Sunny
1006,Sunny
1007,Sunny
1008,Sunny
1009,Sunny
1010,Sunny
1011,Sunny
1012,Sunny
1013,Sunny
1014,Sunny
1015,Sunny
1016,Sunny
1017,Sunny
1018,Sunny
1019,Sunny
1020,Sunny
1021,Sunny
1022,Sunny
1023,Sunny
1024,Sunny
1025,Sunny
1026,Sunny
1027,Sunny
1028,Sunny
1029,Sunny
1030,Sunny
1031,Sunny
1032,Sunny
1033,Sunny
1034,Sunny
1035,Sunny
1036,Sunny
1037,Sunny
1038,Sunny
1039,Sunny
1040,Sunny
1041,Sunny
1042,Sunny
1043,Sunny
1044,Sunny
1045,Sunny
1046,Sunny
1047,Sunny
1048,Sunny
1049,Sunny
1050,Sunny
1051,Sunny
1052,Sunny
1053,Sunny
1054,Sunny
1055,Sunny
1056,Sunny
1057,Sunny
1058,Sunny
1059,Sunny
1060,Sunny
1061,Sunny
1062,Sunny
1063,Sunny
1064,Sunny
1065,Sunny
1066,Sunny
1067,Sunny
1068,Sunny
1069,Sunny
1070,Sunny
1071,Sunny
1072,Sunny
1073,Sunny
1074,Sunny
1075,Sunny
1076,Sunny
1077,Sunny
1078,Sunny
1079,Sunny
1080,Sunny
1081,Sunny
1082,Sunny
1083,Sunny
1084,Sunny
1085,Sunny
1086,Sunny
1087,Sunny
1088,Sunny
1089,Sunny
1090,Sunny
1091,Sunny
1092,Sunny
1093,Sunny
1094,Sunny
1095,Sunny
1096,Sunny
1097,Sunny
1098,Sunny
1099,Sunny
1100,Sunny
1101,Sunny
1102,Sunny
1103,Sunny
1104,Sunny
1105,Sunny
1106,Sunny
1107,Sunny
1108,Sunny
1109,Sunny
1110,Sunny
1111,Sunny
1112,Sunny
1113,Sunny
1114,Sunny
1115,Sunny
1116,Sunny
1117,Sunny
1118,Sunny
1119,Sunny
1120,Sunny
1121,Sunny
1122,Sunny
1123,Sunny
1124,Sunny
1125,Sunny
1126,Sunny
1127,Sunny
1128,Sunny
1129,Sunny
1130,Sunny
1131,Sunny
1132,Sunny
1133,Sunny
1134,Sunny
1135,Sunny
1136,Sunny
1137,Sunny
1138,Sunny
1139,Sunny
1140,Sunny
1141,Sunny
1142,Sunny
1143,Sunny
1144,Sunny
1145,Sunny
1146,Sunny
1147,Sunny
1148,Sunny
1149,Sunny
1150,Sunny
1151,Sunny
1152,Sunny
1153,Sunny
1154,Sunny
1155,Sunny
1156,Sunny
1157,Sunny
1158,Sunny
1159,Sunny
1160,Sunny
1161,Sunny
1162,Sunny
1163,Sunny
1164,Sunny
1165,Sunny
1166,Sunny
1167,Sunny
1168,Sunny
1169,Sunny
1170,Sunny
1171,Sunny
1172,Sunny
1173,Sunny
1174,Sunny
1175,Sunny
1176,Sunny
1177,Sunny
1178,Sunny
1179,Sunny
1180,Sunny
1181,Sunny
1182,Sunny
1183,Sunny
1184,Sunny
1185,Sunny
1186,Sunny
1187,Sunny
1188,Sunny
1189,Sunny
1190,Sunny
1191,Sunny
1192,Sunny
1193,Sunny
1194,Sunny
1195,Sunny
1196,Sunny
1197,Sunny
1198,Sunny
1199,Sunny
1200,Sunny
1201,Sunny
1202,Sunny
1203,Sunny
1204,Sunny
1205,Sunny
1206,Sunny
1207,Sunny
1208,Sunny
1209,Sunny
1210,Sunny
1211,Sunny
1212,Sunny
1213,Sunny
1214,Sunny
1215,Sunny
1216,Sunny
1217,Sunny
1218,Sunny
1219,Sunny
1220,Sunny
1221,Sunny
1222,Sunny
1223,Sunny
1224,Sunny
1225,Sunny
1226,Sunny
1227,Sunny
1228,Sunny
1229,Sunny
1230,Sunny
1231,Sunny
1232,Sunny
1233,Sunny
1234,Sunny
1235,Sunny
1236,Sunny
1237,Sunny
1238,Sunny
1239,Sunny
1240,Sunny
1241,Sunny
1242,Sunny
1243,Sunny
1244,Sunny
1245,Sunny
1246,Sunny
1247,Sunny
1248,Sunny
1249,Sunny
1250,Sunny
1251,Sunny
1252,Sunny
1253,Sunny
1254,Sunny
1255,Sunny
1256,Sunny
1257,Sunny
1258,Sunny
1259,Sunny
1260,Sunny
1261,Sunny
1262,Sunny
1263,Sunny
1264,Sunny
1265,Sunny
1266,Sunny
1267,Sunny
1268,Sunny
1269,Sunny
1270,Sunny
1271,Sunny
1272,Sunny
1273,Sunny
1274,Sunny
1275,Sunny
1276,Sunny
1277,Sunny
1278,Sunny
1279,Sunny
1280,Sunny
1281,Sunny
1282,Sunny
1283,Sunny
1284,Sunny
1285,Sunny
1286,Sunny
1287,Sunny
1288,Sunny
1289,Sunny
1290,Sunny
1291,Sunny
1292,Sunny
1293,Sunny
1294,Sunny
1295,Sunny
1296,Sunny
1297,Sunny
1298,Sunny
1299,Sunny
1300,Sunny
1301,Sunny
1302,Sunny
1303,Sunny
1304,Sunny
1305,Sunny
1306,Sunny
1307,Sunny
1308,Sunny
1309,Sunny
1310,Sunny
1311,Sunny
1312,Sunny
1313,Sunny
1314,Sunny
1315,Sunny
1316,Sunny
1317,Sunny
1318,Sunny
1319,Sunny
1320,Sunny
1321,Sunny
1322,Sunny
1323,Sunny
1324,Sunny
1325,Sunny
1326,Sunny
1327,Sunny
1328,Sunny
1329,Sunny
1330,Sunny
1331,Sunny
1332,Sunny
1333,Sunny
1334,Sunny
1335,Sunny
1336,Sunny
1337,Sunny
1338,Sunny
1339,Sunny
1340,Sunny
1341,Sunny
1342,Sunny
1343,Sunny
1344,Sunny
1345,Sunny
1346,Sunny
1347,Sunny
1348,Sunny
1349,Sunny
1350,Sunny
1351,Sunny
1352,Sunny
1353,Sunny
1354,Sunny
1355,Sunny
1356,Sunny
1357,Sunny
1358,Sunny
1359,Sunny
1360,Sunny
1361,Sunny
1362,Sunny
1363,Sunny
1364,Sunny
1365,Sunny
1366,Sunny
1367,Sunny
1368,Sunny
1369,Sunny
1370,Sunny
1371,Sunny
1372,Sunny
1373,Sunny
1374,Sunny
1375,Sunny
1376,Sunny
1377,Sunny
1378,Sunny
1379,Sunny
1380,Sunny
1381,Sunny
1382,Sunny
1383,Sunny
1384,Sunny
1385,Sunny
1386,Sunny
1387,Sunny
1388,Sunny
1389,Sunny
1390,Sunny
1391,Sunny
1392,Sunny
1393,Sunny
1394,Sunny
1395,Sunny
1396,Sunny
1397,Sunny
1398,Sunny
1399,Sunny
1400,Sunny
1401,Sunny
1402,Sunny
1403,Sunny
1404,Sunny
1405,Sunny
1406,Sunny
1407,Sunny
1408,Sunny
1409,Sunny
1410,Sunny
1411,Sunny
1412,Sunny
1413,Sunny
1414,Sunny
1415,Sunny
1416,Sunny
1417,Sunny
1418,Sunny
1419,Sunny
1420,Sunny
1421,Sunny
1422,Sunny
1423,Sunny
1424,Sunny
1425,Sunny
1426,Sunny
1427,Sunny
1428,Sunny
1429,Sunny
1430,Sunny
1431,Sunny
1432,Sunny
1433,Sunny
1434,Sunny
1435,Sunny
1436,Sunny
1437,Sunny
1438,Sunny
1439,Sunny
1440,Sunny
1441,Sunny
1442,Sunny
1443,Sunny
1444,Sunny
1445,Sunny
1446,Sunny
1447,Sunny
1448,Sunny
1449,Sunny
1450,Sunny
1451,Sunny
1452,Sunny
1453,Sunny
1454,Sunny
1455,Sunny
1456,Sunny
1457,Sunny
1458,Sunny
1459,Sunny
1460,Sunny
1461,Sunny
1462,Sunny
1463,Sunny
1464,Sunny
1465,Sunny
1466,Sunny
1467,Sunny
1468,Sunny
1469,Sunny
1470,Sunny
1471,Sunny
1472,Sunny
1473,Sunny
1474,Sunny
1475,Sunny
1476,Sunny
1477,Sunny
1478,Sunny
1479,Sunny
1480,Sunny
1481,Sunny
1482,Sunny
1483,Sunny
1484,Sunny
1485,Sunny
1486,Sunny
1487,Sunny
1488,Sunny
1489,Sunny
1490,Sunny
1491,Sunny
1492,Sunny
1493,Sunny
1494,Sunny
1495,Sunny
1496,Sunny
1497,Sunny
1498,Sunny
1499,Sunny
1500,Sunny
1501,Sunny
1502,Sunny
1503,Sunny
1504,Sunny
1505,Sunny
1506,Sunny
1507,Sunny
1508,Sunny
1509,Sunny
1510,Sunny
1511,Sunny
1512,Sunny
1513,Sunny
1514,Sunny
1515,Sunny
1516,Sunny
1517,Sunny
1518,Sunny
1519,Sunny
1520,Sunny
1521,Sunny
1522,Sunny
1523,Sunny
1524,Sunny
1525,Sunny
1526,Sunny
1527,Sunny
1528,Sunny
1529,Sunny
1530,Sunny
1531,Sunny
1532,Sunny
1533,Sunny
1534,Sunny
1535,Sunny
1536,Sunny
1537,Sunny
1538,Sunny
1539,Sunny
1540,Sunny
1541,Sunny
1542,Sunny
1543,Sunny
1544,Sunny
1545,Sunny
1546,Sunny
1547,Sunny
1548,Sunny
1549,Sunny
1550,Sunny
1551,Sunny
1552,Sunny
1553,Sunny
1554,Sunny
1555,Sunny
1556,Sunny
1557,Sunny
1558,Sunny
1559,Sunny
1560,Sunny
1561,Sunny
1562,Sunny
1563,Sunny
1564,Sunny
1565,Sunny
1566,Sunny
1567,Sunny
1568,Sunny
1569,Sunny
1570,Sunny
1571,Sunny
1572,Sunny
1573,Sunny
1574,Sunny
1575,Sunny
1576,Sunny
1577,Sunny
1578,Sunny
1579,Sunny
1580,Sunny
1581,Sunny
1582,Sunny
1583,Sunny
1584,Sunny
1585,Sunny
1586,Sunny
1587,Sunny
1588,Sunny
1589,Sunny
1590,Sunny
1591,Sunny
1592,Sunny
1593,Sunny
1594,Sunny
1595,Sunny
1596,Sunny
1597,Sunny
1598,Sunny
1599,Sunny
1600,Sunny
1601,Sunny
1602,Sunny
1603,Sunny
1604,Sunny
1605,Sunny
1606,Sunny
1607,Sunny
1608,Sunny
1609,Sunny
1610,Sunny
1611,Sunny
1612,Sunny
1613,Sunny
1614,Sunny
1615,Sunny
1616,Sunny
1617,Sunny
1618,Sunny
1619,Sunny
1620,Sunny
1621,Sunny
1622,Sunny
1623,Sunny
1624,Sunny
1625,Sunny
1626,Sunny
1627,Sunny
1628,Sunny
1629,Sunny
1630,Sunny
1631,Sunny
1632,Sunny
1633,Sunny
1634,Sunny
1635,Sunny
1636,Sunny
1637,Sunny
1638,Sunny
1639,Sunny
1640,Sunny
1641,Sunny
1642,Sunny
1643,Sunny
1644,Sunny
1645,Sunny
1646,Sunny
1647,Sunny
1648,Sunny
1649,Sunny
1650,Sunny
1651,Sunny
1652,Sunny
1653,Sunny
1654,Sunny
1655,Sunny
1656,Sunny
1657,Sunny
1658,Sunny
1659,Sunny
1660,Sunny
1661,Sunny
1662,Sunny
1663,Sunny
1664,Sunny
1665,Sunny
1666,Sunny
1667,Sunny
1668,Sunny
1669,Sunny
1670,Sunny
1671,Sunny
1672,Sunny
1673,Sunny
1674,Sunny
1675,Sunny
1676,Sunny
1677,Sunny
1678,Sunny
1679,Sunny
1680,Sunny
1681,Sunny
1682,Sunny
1683,Sunny
1684,Sunny
1685,Sunny
1686,Sunny
1687,Sunny
1688,Sunny
1689,Sunny
1690,Sunny
1691,Sunny
1692,Sunny
1693,Sunny
1694,Sunny
1695,Sunny
1696,Sunny
1697,Sunny
1698,Sunny
1699,Sunny
1700,Sunny
1701,Sunny
1702,Sunny
1703,Sunny
1704,Sunny
1705,Sunny
1706,Sunny
1707,Sunny
1708,Sunny
1709,Sunny
1710,Sunny
1711,Sunny
1712,Sunny
1713,Sunny
1714,Sunny
1715,Sunny
1716,Sunny
1717,Sunny
1718,Sunny
1719,Sunny
1720,Sunny
1721,Sunny
1722,Sunny
1723,Sunny
1724,Sunny
1725,Sunny
1726,Sunny
1727,Sunny
1728,Sunny
1729,Sunny
1730,Sunny
1731,Sunny
1732,Sunny
1733,Sunny
1734,Sunny
1735,Sunny
1736,Sunny
1737,Sunny
1738,Sunny
1739,Sunny
1740,Sunny
1741,Sunny
1742,Sunny
1743,Sunny
1744,Sunny
1745,Sunny
1746,Sunny
1747,Sunny
1748,Sunny
1749,Sunny
1750,Sunny
1751,Sunny
1752,Sunny
1753,Sunny
1754,Sunny
1755,Sunny
1756,Sunny
1757,Sunny
1758,Sunny
1759,Sunny
1760,Sunny
1761,Sunny
1762,Sunny
1763,Sunny
1764,Sunny
1765,Sunny
1766,Sunny
1767,Sunny
1768,Sunny
1769,Sunny
1770,Sunny
1771,Sunny
1772,Sunny
1773,Sunny
1774,Sunny
1775,Sunny
1776,Sunny
1777,Sunny
1778,Sunny
1779,Sunny
1780,Sunny
1781,Sunny
1782,Sunny
1783,Sunny
1784,Sunny
1785,Sunny
1786,Sunny
1787,Sunny
1788,Sunny
1789,Sunny
1790,Sunny
1791,Sunny
1792,Sunny
1793,Sunny
1794,Sunny
1795,Sunny
1796,Sunny
1797,Overcast
1798,Overcast
1799,Overcast
1800,Overcast
1801,Overcast
1802,Overcast
1803,Overcast
1804,Overcast
1805,Overcast
1806,Cloudy
1807,Overcast
1808,Overcast
1809,Overcast
1810,Overcast
1811,Overcast
1812,Overcast
1813,Overcast
1814,Overcast
1815,Overcast
1816,Overcast
1817,Overcast
1818,Overcast
1819,Overcast
1820,Overcast
1821,Overcast
1822,Overcast
1823,Overcast
1824,Overcast
1825,Overcast
1826,Overcast
1827,Overcast
1828,Overcast
1829,Overcast
1830,Overcast
1831,Overcast
1832,Overcast
1833,Overcast
1834,Overcast
1835,Overcast
1836,Overcast
1837,Cloudy
1838,Cloudy
1839,Cloudy
1840,Overcast
1841,Cloudy
1842,Cloudy
1843,Overcast
1844,Cloudy
1845,Overcast
1846,Overcast
1847,Overcast
1848,Overcast
1849,Overcast
1850,Overcast
1851,Cloudy
1852,Cloudy
1853,Overcast
1854,Overcast
1855,Overcast
1856,Overcast
1857,Overcast
1858,Overcast
1859,Overcast
1860,Overcast
1861,Overcast
1862,Overcast
1863,Overcast
1864,Overcast
1865,Overcast
1866,Overcast
1867,Overcast
1868,Overcast
1869,Overcast
1870,Overcast
1871,Overcast
1872,Overcast
